accu_end_time,accu_value,num,stno,stntype,typhoon_cht_name,typhoon_name,typhoon,day
2014/9/19 15:00,0.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,19
2014/9/19 16:00,1.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,19
2014/9/19 23:00,2,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,19
2014/9/19 23:59,0.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,19
2014/9/20 2:00,1.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 6:00,1,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 18:00,0.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 23:00,2.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 23:59,6,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/21 1:00,5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 2:00,0.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 3:00,1.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 4:00,3,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 5:00,1.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 6:00,1.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 7:00,3.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 8:00,5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 9:00,2,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 10:00,7,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 11:00,7,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 12:00,5.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 13:00,4,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 14:00,6,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 15:00,12.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 16:00,8,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 17:00,4.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 18:00,3,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 19:00,0.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 20:00,0.5,201416,467620,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 10:00,0.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 11:00,1,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 13:00,0.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 14:00,0.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 15:00,1,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 16:00,1,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 17:00,1,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 18:00,0.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 22:00,0.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 23:00,4.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 23:59,3.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/22 1:00,2.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 2:00,4.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 3:00,2.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 4:00,1,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 5:00,0.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 7:00,0.5,201416,467650,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/19 17:00,1,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,19
2014/9/19 18:00,0.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,19
2014/9/20 3:00,2,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 6:00,8,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 7:00,0.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 8:00,10.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 9:00,1.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 10:00,0.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 11:00,1.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 17:00,0.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 18:00,5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 19:00,21,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 20:00,1,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 21:00,3,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 23:00,0.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 23:59,2,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/21 1:00,14,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 2:00,8.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 3:00,3.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 4:00,22,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 5:00,4.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 6:00,16,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 7:00,12.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 8:00,5.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 9:00,16.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 10:00,13.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 11:00,25.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 12:00,27.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 13:00,3,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 14:00,0.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 15:00,0.5,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 17:00,1,201416,467660,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/20 22:00,10,201416,467770,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 23:00,0.5,201416,467770,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/22 1:00,1,201416,467770,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 3:00,1,201416,467770,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 4:00,2,201416,467770,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 5:00,0.5,201416,467770,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/20 14:00,2,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 18:00,26.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 19:00,13,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/21 2:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 3:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 5:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 9:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 12:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 19:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 23:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/22 2:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 3:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 4:00,1,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 5:00,1,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 7:00,0.5,201416,467780,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/20 6:00,1,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 18:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 19:00,1.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 20:00,1.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 21:00,1,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 22:00,1,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/20 23:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,20
2014/9/21 2:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 3:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 5:00,1,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 6:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 20:00,4.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 21:00,3.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 22:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 23:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/21 23:59,2.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,21
2014/9/22 1:00,1.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/9/22 2:00,0.5,201416,467990,cwbhr,»ñ°Ä,2014FUNG-WONG,FUNG-WONG,22
2014/6/15 7:00,0.5,201407,466880,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 16:00,0.5,201407,466880,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,1,201407,466880,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 6:00,0.5,201407,466900,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,0.5,201407,466900,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,0.5,201407,466900,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 5:00,0.5,201407,466910,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,1.5,201407,466910,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 6:00,0.5,201407,466920,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 16:00,0.5,201407,466920,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,1,201407,466920,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 5:00,0.5,201407,466930,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 6:00,0.5,201407,466930,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 16:00,0.5,201407,466930,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,0.5,201407,466930,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 6:00,0.3,201407,466940,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 7:00,0.2,201407,466940,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 16:00,0.3,201407,466940,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,0.8,201407,466940,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,0.2,201407,466950,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 13:00,0.2,201407,466950,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,1,201407,466990,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 3:00,5,201407,466990,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 4:00,1.5,201407,466990,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,0.5,201407,467050,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 8:00,0.5,201407,467050,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 5:00,0.9,201407,467060,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 8:00,0.2,201407,467060,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,0.3,201407,467060,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 16:00,0.5,201407,467080,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,0.5,201407,467080,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,2.1,201407,467110,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 10:00,1.7,201407,467110,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 16:00,1.2,201407,467110,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,0.8,201407,467110,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,1.5,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 1:00,1.5,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,0.5,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 6:00,3,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 8:00,8,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 10:00,10,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,3,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 13:00,0.5,201407,467300,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,1.4,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/14 23:59,0.2,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 1:00,0.2,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,0.5,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 3:00,0.2,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 4:00,0.5,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 5:00,1.1,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 6:00,5.1,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 7:00,4.6,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,16.4,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 10:00,15.7,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,3,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,1.5,201407,467350,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,0.5,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/14 23:59,4,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 7:00,1,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,2,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 10:00,0.5,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 11:00,0.5,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,0.5,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,1,201407,467410,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:59,3,201407,467420,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 7:00,0.5,201407,467420,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 8:00,0.5,201407,467420,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,0.5,201407,467420,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 11:00,0.5,201407,467420,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,1.5,201407,467420,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,2,201407,467420,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,3.5,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 6:00,0.5,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 7:00,4,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 8:00,2,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 11:00,25,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,58,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 13:00,7.5,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,6,201407,467440,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,0.4,201407,467480,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/14 23:59,0.4,201407,467480,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 1:00,0.5,201407,467480,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,0.5,201407,467480,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 11:00,0.5,201407,467480,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,1,201407,467480,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 15:00,0.5,201407,467480,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:59,0.2,201407,467490,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 16:00,0.2,201407,467490,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:59,1.5,201407,467530,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 1:00,5,201407,467530,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,2.5,201407,467530,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 13:00,1.6,201407,467530,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,2.1,201407,467530,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 15:00,1.5,201407,467530,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,47.5,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/14 23:59,4,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 5:00,0.2,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 6:00,2.5,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 7:00,1,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 8:00,5,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 9:00,32,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 10:00,0.5,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,3.5,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,0.8,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 15:00,0.5,201407,467540,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:59,2,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 1:00,4.5,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,3,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 7:00,0.5,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 11:00,1,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 12:00,3.5,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 13:00,2.5,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,1.5,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 15:00,2,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 16:00,0.5,201407,467550,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 3:00,0.2,201407,467571,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 5:00,0.2,201407,467571,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 14:00,0.3,201407,467571,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 15:00,0.5,201407,467571,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 17:00,1.3,201407,467571,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,0.5,201407,467590,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 7:00,10,201407,467590,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/14 23:00,3.5,201407,467610,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/14 23:59,7.5,201407,467610,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,14
2014/6/15 1:00,38,201407,467610,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 2:00,4,201407,467610,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 3:00,0.5,201407,467610,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
2014/6/15 5:00,1,201407,467610,cwbhr,«¢¦N¨©,2014HAGIBIS,HAGIBIS,15
